Yıl,imonth,iday,country,country_txt,region,region_txt,provstate,city,latitude,longitude,location,summary,alternative,alternative_txt,multiple,success,suicide,attacktype1,attacktype1_txt,targtype1,targtype1_txt,targsubtype1,targsubtype1_txt,target1,natlty1,natlty1_txt,gname,gsubname,weaptype1_txt,weapsubtype1,weapsubtype1_txt,weapdetail,nkill,nwound,propcomment,addnotes,scite1,scite2,scite3,CITY_LATITUDE,CITY_LONGITUDE,COUNTRY_LATITUDE,COUNTRY_LONGITUDE
1989,11,7,209,Turkey,10,Middle East & North Africa,Istanbul,Istanbul,41.014061,28.960465,,,,,0,1,0,3,Bombalama / Patlama,1,iş,3,Banka / Ticaret,şube,209,Türkiye,Dev Sol,,Patlayıcılar / Bombalar / Dinamit,16,Bilinmeyen Patlayıcı Türü,Patlayıcı,0,0,,,,,,4101709296,2896335096,3898843426,3629778344
1989,11,7,209,Turkey,10,Middle East & North Africa,Istanbul,Istanbul,41.014061,28.960465,,,,,0,1,0,3,Bombalama / Patlama,1,iş,3,Banka / Ticaret,şube,209,Türkiye,Dev Sol,,Patlayıcılar / Bombalar / Dinamit,16,Bilinmeyen Patlayıcı Türü,Patlayıcı,0,0,,,,,,4101709296,2896335096,3898843426,3629778344
1989,11,7,209,Turkey,10,Middle East & North Africa,Istanbul,Istanbul,41.014061,28.960465,,,,,0,1,0,3,Bombalama / Patlama,1,iş,3,Banka / Ticaret,şube,209,Türkiye,Dev Sol,,Patlayıcılar / Bombalar / Dinamit,16,Bilinmeyen Patlayıcı Türü,Patlayıcı,0,0,,,,,,4101709296,2896335096,3898843426,3629778344
2016,1,13,209,Turkey,10,Middle East & North Africa,Mardin,Midyat,37.416363,41.373253,,01/13/2016: Saldırganlar Mardin'in Midyat kentinde bir Türk Ulusal Polis Teşkilatı (EGM) istasyonunda roket fırlattı. Olayda bildirilen zayiat yoktu. Bu aynı gün Türkiye'de iki eş zamanlı saldırıdan bir tanesi. Olay için hiçbir grup sorumluluk kabul etmedi.,,,1,1,0,3,Bombalama / Patlama,3,Polis,22,"Polis binası (karargah, istasyon, okul)",karakol,209,Türkiye,Bilinmeyen,,Patlayıcılar / Bombalar / Dinamit,11,"Mermi (roketler, harçlar, RPG'ler, vb.)",Saldırıda roketatar kullanıldı.,0,0,Bu saldırıda bir polis karakolu hasar gördü.,,"""""1/15/2016: HTWORLD: Türk karakol saldırılarında 6 kişi öldü"""", 15 Ocak 2016, Hindustan Times.",,,3741613248,4137043243,3898843426,3629778344
1989,11,3,209,Turkey,10,Middle East & North Africa,Siirt,Pervari,37.936623,42.547486,,,,,0,1,0,2,Silahlı saldırı,14,Özel Vatandaşlar,79,"Kamu Alanı (bahçe, otopark, garaj, plaj, kamu binası, kamp)",Yol onarım ekibi,209,Türkiye,Kürdistan İşçi Partisi (PKK),,Ateşli silahlar,2,Otomatik silah,Otomatik ateşli silah,5,2,,,,,,3793647155,4254750955,3898843426,3629778344
1980,11,26,209,Turkey,10,Middle East & North Africa,Samsun,Samsun,41.292758,36.331211,,,,,0,1,0,1,Suikast,3,Polis,25,Polis Güvenlik Güçleri / Görevlileri,polis,209,Türkiye,Bilinmeyen,,Ateşli silahlar,5,Bilinmeyen Silah Türü,ateşli silâh,2,2,,,,,,41293084,363308144,3898843426,3629778344
1980,11,27,209,Turkey,10,Middle East & North Africa,Adana,Adana,36.990764,35.325178,,,1,İsyan / Gerilla Eylemi,0,1,0,1,Suikast,4,Askeri,34,"Askerî Personel (askerler, askerler, subaylar, kuvvetler)",Çavuş Binbaşı Abdallah Demir,209,Türkiye,Bilinmeyen,,Ateşli silahlar,5,Bilinmeyen Silah Türü,ateşli silâh,1,0,,,,,,3699337004,3532760818,3898843426,3629778344
1980,12,3,209,Turkey,10,Middle East & North Africa,Istanbul,Istanbul,41.022078,28.943747,,,,,0,1,0,1,Suikast,4,Askeri,34,"Askerî Personel (askerler, askerler, subaylar, kuvvetler)",Emekli Ordu Albay / sahibi kırtasiye dükkanı,209,Türkiye,Sol Kanatlı Teröristler,,Ateşli silahlar,5,Bilinmeyen Silah Türü,ateşli silâh,1,0,,,,,,4101709296,2896335096,3898843426,3629778344
1995,5,20,209,Turkey,10,Middle East & North Africa,Istanbul,Istanbul,41.013517,28.950672,,,2,Diğer Suç Tipi,0,1,0,1,Suikast,14,Özel Vatandaşlar,71,Irk / Etnik Kimlik,Türk erkeği,209,Türkiye,Bilinmeyen,,Ateşli silahlar,5,Bilinmeyen Silah Türü,ateşli silâh,1,2,,,,,,4101709296,2896335096,3898843426,3629778344
1995,5,21,209,Turkey,10,Middle East & North Africa,Antalya,Alanya,36.542883,31.995601,,,,,0,1,0,6,Rehin Alma (Kaçırma),18,Turistler,97,Turist,Kadın yabancı turistler,142,Hollanda,Bilinmeyen,,Bilinmeyen,,,,2,1,,,,,,36542883,31995601,3898843426,3629778344
2015,4,20,209,Turkey,10,Middle East & North Africa,Kahramanmaras,Aritis,38.347285,36.819234,Olay şehrin Pinarbaşı mahallesinde meydana geldi.,"04/20/2015: Saldırgan bir Suca Gennem, Pınarbaşı mahallesinde, Aritis kasabasında, Kahramanmaraş ilinde, Türkiye'yi bıçakladı. Suriyeli bir öğretmen olan Gennem saldırı sırasında öldürüldü. Irak İslam Devleti ve Levant (ISIL) saldırının sorumluluğunu üstlendi ve Gennem'in öldürüldüğünü ve grubun casus olduğuna inandığını söyledi.",,,0,1,0,2,Silahlı saldırı,8,Eğitim kurumu,48,Öğretmen / Profesör / Öğretim,Öğretmen: Suca Gennem,200,Suriye,Irak İslam Devleti ve Levant (ISIL),,meydan kavgası,23,Bıçak veya diğer keskin nesne,,1,0,,,"""""ISIS küreselleşiyor: Haritalama saldırıları"""", CNN, 29 Aralık 2015.","""""3 Aralık 2015 için web izleme raporu"""", BBC İzleme, 3 Aralık 2015.","""""Suriyeli öğretmen, Türkiye'nin güneydoğusunda öldürülmüş bulundu"""", Bugünün Zaman Online, 21 Nisan 2015.",38347285,36819234,3898843426,3629778344
2015,4,20,209,Turkey,10,Middle East & North Africa,Istanbul,Istanbul,41.010674,28.951608,,16/20/2015: İstanbullu ve İstanbullu Armutlu ilçesinde Milliyetçi Hareket Partisi (MHP) bürosunda beş saldırgan ateş açtı. Saldırıda iki parti üyesi yaralandı. Olayla ilgili grup sorumluluğu üstlenmedi,,,,,,,,,,,,,,,,,,,,,,,,,,,,4101709296,2896335096,3898843426,3629778344
2015,12,15,209,Turkey,10,Middle East & North Africa,Diyarbakir,Silvan district,38.141225,41.012807,,12/15/2015: Diyarbakır'ın Silvan ilçesinde bir polis konvoyunu hedef alan patlayıcı bir cihaz patlatıldı. Patlamada üç polis memuru öldürüldü ve üç kişi yaralandı. Olayla ilgili grup sorumluluğu üstlenmedi,,,,,,,,,,,,,,,,,,,,,,,,,,,,3814168631,4102099988,3898843426,3629778344
2015,12,14,209,Turkey,10,Middle East & North Africa,Sirnak,Cizre,37.332346,42.185474,,"12/14/2015: Saldırganlar, Şırnak ilinin Cizre ilçesinde bir araç üzerinde ateş açtılar. Saldırıda bir sivil öldürüldü. Olayla ilgili grup sorumluluğu üstlenmedi",,,,,,,,,,,,,,,,,,,,,,,,,,,,3733112113,4218520436,3898843426,3629778344
2015,10,8,209,Turkey,10,Middle East & North Africa,Diyarbakir,Silvan,38.142658,41.012292,,10/08/2015: Diyarbakır'ın Silvan ilçesinde bir ilköğretim okulunun dışında patlayıcı bir cihaz patlatıldı. Patlamada bir çocuk öldü ve üç kişi yaralandı. Olayla ilgili grup sorumluluğu üstlenmedi,,,,,,,,,,,,,,,,,,,,,,,,,,,,3814177137,4101148211,3898843426,3629778344
2010,7,20,209,Turkey,10,Middle East & North Africa,Agri,Dogubeyazit district,39.563051,44.01115,"Olay, Ağrı'daki Doğubeyazıt'ta İran-Ankara Botaş doğalgaz boru hattının 27. kilometresinde meydana geldi.","07/20/2010: Salı gecesi Doğubayazıt, Ağrı, Türkiye’de İran’dan Türkiye’ye gaz taşıyan İran-Ankara Botas doğalgaz boru hattının 27. kilometresinde patlama meydana geldi. çeşitli iş yerleri ve evler. Ağrı Valisi Ali Yerlikaya, saldırı için Kürdistan İşçi Partisi'ni (PKK) suçladı. PKK'nın sorumlu olduğundan şüphelenilmesine rağmen hiçbir zayiat bildirilmedi ve hiçbir grup sorumluluk almadı.",,,0,1,0,3,Bombalama / Patlama,21,Araçlar,106,Gaz,Saldırıda İran-Ankara Botas doğalgaz boru hattı hedef alındı.,209,Türkiye,Kürdistan İşçi Partisi (PKK),,Patlayıcılar / Bombalar / Dinamit,16,Bilinmeyen Patlayıcı Türü,Saldırıda bilinmeyen patlayıcılar kullanıldı.,0,0,Saldırıda birkaç iş yeri ve ev ile birlikte boru hattı hasar gördü.,,"BBC Dünya Çapında İzleme, """"PKK 'Türkiye'de Kürt Haklarının Engellenmesi”, """"BBC Worldwide Monitoring, 21 Temmuz 2010, http://www.bbc.co.uk/news/world-europe-10707935.","Zaman Turkish Daily, """"PKK Türk Boru Hattını Uçurdu"""", Zaman Türk Daily, 22 Temmuz 2010, http://www.todayszaman.com/tz-web/news-216798-100-pkk-blows-up-turkish-pipeline .html.","BBC İzleme Avrupa, """"Türk Yetkilisi Doğal Gaz Boru Hattı Patlamasının Ardından PKK Saydı"""", LexisNexis Academic, Anadolu Haber Ajansı, 21 Temmuz 2010.",39565184,4406457633,3898843426,3629778344
2015,10,7,209,Turkey,10,Middle East & North Africa,Sirnak,Silopi district,37.2487,42.4713,,"10/07/2015: Saldırganlar, Şırnak ilinde, Silopi ilçesinde bir okula saldırdı. Bu, aynı gün Silopi'deki okullara yapılan dört saldırıdan biriydi. Baskınlarda en az 23 öğretmen kaçırıldı. Öğretmenler belli olmayan bir saat sonra serbest bırakıldı. Olaylar için hiçbir grup sorumluluk kabul etmedi",,,,,,,,,,,,,,,,,,,,,,,,,,,,3725558688,4247445335,3898843426,3629778344
2015,10,8,209,Turkey,10,Middle East & North Africa,Diyarbakir,Silvan district,38.152095,41.202793,"Olay, Catakkopru bölgesinde meydana geldi.","10/08/2015: Saldırganlar Diyarbakır ilinin Silvan ilçesine bağlı Catakkopru bölgesinde köy korucularını taşıyan bir otobüsü durdurmaya çalıştı. Köy korucuları saldırıya tepki verdikten sonra bir çatışma yaşandı. Cumaeddin Yorulmaz olarak tanımlanan bir köy korucusu, 12 Ekim 2015'te meydana gelen çatışma sonucu yaralanmaları sonucu hayatını kaybetti. Hiçbir grup sorumluluk kabul etmedi",,,,,,,,,,,,,,,,,,,,,,,,,,,,3814168631,4102099988,3898843426,3629778344
2015,10,7,209,Turkey,10,Middle East & North Africa,Sirnak,Silopi district,37.2487,42.4713,,"10/07/2015: Saldırganlar, Şırnak ilinde, Silopi ilçesinde bir okula saldırdı. Bu, aynı gün Silopi'deki okullara yapılan dört saldırıdan biriydi. Baskınlarda en az 23 öğretmen kaçırıldı. Öğretmenler belli olmayan bir saat sonra serbest bırakıldı. Olaylar için hiçbir grup sorumluluk kabul etmedi",,,,,,,,,,,,,,,,,,,,,,,,,,,,3725558688,4247445335,3898843426,3629778344
2015,10,7,209,Turkey,10,Middle East & North Africa,Sirnak,Silopi district,37.2487,42.4713,,"10/07/2015: Saldırganlar, Şırnak ilinde, Silopi ilçesinde bir okula saldırdı. Bu, aynı gün Silopi'deki okullara yapılan dört saldırıdan biriydi. Baskınlarda en az 23 öğretmen kaçırıldı. Öğretmenler belli olmayan bir saat sonra serbest bırakıldı. Olaylar için hiçbir grup sorumluluk kabul etmedi",,,,,,,,,,,,,,,,,,,,,,,,,,,,3725558688,4247445335,3898843426,3629778344
2015,10,7,209,Turkey,10,Middle East & North Africa,Sirnak,Silopi district,37.2487,42.4713,,"10/07/2015: Saldırganlar, Şırnak ilinde, Silopi ilçesinde bir okula saldırdı. Bu, aynı gün Silopi'deki okullara yapılan dört saldırıdan biriydi. Baskınlarda en az 23 öğretmen kaçırıldı. Öğretmenler belli olmayan bir saat sonra serbest bırakıldı. Olaylar için hiçbir grup sorumluluk kabul etmedi",,,,,,,,,,,,,,,,,,,,,,,,,,,,3725558688,4247445335,3898843426,3629778344
2003,8,1,209,Turkey,10,Middle East & North Africa,Ankara,Ankara,39.933971,32.858521,,"08/01/2003: Adı açıklanmayan bir sol örgüt, Adalet Bakanlığı'nın Ankara'daki Yargıç ve Savcı Adayları Eğitim Merkezi'nin bahçesinde patlayıcı bir cihazı patlattı. Patlamada polis ve yargıçlar da dahil 11 kişi yaralandı. Saldırının sorumluluğunu üstlenen bir grup olmasına rağmen, Türkiye İçişleri Bakanı Abdülkadir Aksu, failin grubunun adını kamuya açıklamamıştır.",,,0,1,0,3,Bombalama / Patlama,2,Hükümet (Genel),14,Hakim / Savcı / Mahkeme,Adalet Bakanlığı'nın Ankara'da Hakim ve Savcı Adayları Eğitim Merkezi,209,Türkiye,Bilinmeyen,,Patlayıcılar / Bombalar / Dinamit,16,Bilinmeyen Patlayıcı Türü,,0,11,,,"Türk yetkililer, """"solcu"""", """"terörist"""" örgütün bomba sorumluluğunu üstlendiğini, BBC İzleme Avrupa, 1 Ağustos 2003 diyor.",,,3992424332,3285706324,3898843426,3629778344
2015,11,27,209,Turkey,10,Middle East & North Africa,Diyarbakir,Diyarbakir,37.918017,40.166355,Olay Bağcılar mahallesinde meydana geldi.,11/27/2015: Saldırganlar Diyarbakır'ın Diyarbakır ilçesi Bağcılar mahallesinde polis devriyesine ateş açtı. Saldırıda bir saldırgan öldü ve üç polis memuru yaralandı. Olayla ilgili grup sorumluluğu üstlenmedi,,,,,,,,,,,,,,,,,,,,,,,,,,,,379143323,4016550175,3898843426,3629778344
1991,6,18,209,Turkey,10,Middle East & North Africa,Istanbul,Istanbul,41.013517,28.950672,,,,,0,1,0,3,Bombalama / Patlama,2,Hükümet (Genel),21,Hükümet Binası / İşletme / Ofis,Türk Hükümeti Mağazası,209,Türkiye,Dev Sol,,Patlayıcılar / Bombalar / Dinamit,14,Zaman sigortası,boru bombası,0,0,,,,,,4101709296,2896335096,3898843426,3629778344
1991,6,18,209,Turkey,10,Middle East & North Africa,Istanbul,Istanbul,41.013517,28.950672,,,,,0,1,0,3,Bombalama / Patlama,1,iş,5,Endüstriyel / Tekstil / Fabrika,ofisler,209,Türkiye,Dev Sol,,Patlayıcılar / Bombalar / Dinamit,16,Bilinmeyen Patlayıcı Türü,Patlayıcı,0,0,,,,,,4101709296,2896335096,3898843426,3629778344
1991,6,18,209,Turkey,10,Middle East & North Africa,Istanbul,Istanbul,41.013517,28.950672,,,,,0,1,0,3,Bombalama / Patlama,14,Özel Vatandaşlar,82,İşçi Sendikası İlgili,Merkez,209,Türkiye,Dev Sol,,Patlayıcılar / Bombalar / Dinamit,16,Bilinmeyen Patlayıcı Türü,Patlayıcı,0,0,,,,,,4101709296,2896335096,3898843426,3629778344
2008,12,1,209,Turkey,10,Middle East & North Africa,Istanbul,Istanbul,41.058038,28.98941,"Olay, Şişli, İstanbul, İstanbul'da meydana geldi.","12/01/2008: Pazartesi günü öğleden sonra 1445'te İstanbul'un Şişli ilçesinde, Saldırganlar Adalet ve Kalkınma Partisi'nin (AKP) ofisinde dört polis memuru, iki AKP çalışanını yaratan bir patlayıcı aygıt (IED) patlattılar ve binaya zarar veriyor. Kongra-Gel (KGK, PKK, TAK, KADEK, HPG) bağımsız Devrimci Genel Merkez sorumluluk kabul etti. Bomba iddia edildiği gibi bir parsel bombasıydı.",,,0,1,0,3,Bombalama / Patlama,2,Hükümet (Genel),15,Politikacı veya Siyasi Parti Hareketi / Toplantısı / Rallisi,Adalet ve Kalkınma Partisi Ofisi (AKP),209,Türkiye,Kürdistan İşçi Partisi (PKK),KONGRA-GEL [Kürdistan Halk Kongresi] Başkanlık Konseyi,Patlayıcılar / Bombalar / Dinamit,17,Diğer patlayıcı türü,Saldırıda doğaçlama patlayıcı bir cihaz kullanıldı.,0,6,Bina saldırıda hasar gördü.,"Mevcut kaynaklar, bu saldırının yaralanmasının altı ile on arasında olduğunu ve çoğunluk rakamları bildirilmediğinden, veri tabanındaki istatistiksel doğruluğu korumak için en düşük profesör kazazedeler kullanılmıştır.","Bugünün Zaman, """"Türk AK Parti Binasında Enkaz Beşte Patlama"""", http://www.todayszaman.com/tz-web/detaylar.do?load=detay","BBC News, """"Türk Siyasi Ofisi'nde Patlama"""", BBC News, 1 Aralık 2008, http://news.bbc.co.uk/2/hi/europe/7758754.stm.","Ulusal Terörle Mücadele Merkezi, """"Şişli'deki İBB Saldırısında İki Sivil Parti, İki Polis Memuru, İki Siyasi Parti Çalışanı Yaralandı"""", """"Dünya Çapında Olaylar İzleme Sistemi"""", 3 Aralık 2009.",4101709296,2896335096,3898843426,3629778344
1991,6,13,209,Turkey,10,Middle East & North Africa,Istanbul,Istanbul,41.013517,28.950672,,,,,0,1,0,3,Bombalama / Patlama,1,iş,3,Banka / Ticaret,Galleria Alışveriş Merkezi'nde banka,209,Türkiye,Dev Sol,,Patlayıcılar / Bombalar / Dinamit,16,Bilinmeyen Patlayıcı Türü,Patlayıcı,0,0,,,,,,4101709296,2896335096,3898843426,3629778344
1977,5,25,209,Turkey,10,Middle East & North Africa,Izmir,Izmir,38.419144,27.135695,,,,,0,1,0,2,Silahlı saldırı,1,iş,3,Banka / Ticaret,Banka,209,Türkiye,Türk Halk Kurtuluş Cephesi (TPLF) (THKP-C),Acilciler,Ateşli silahlar,2,Otomatik silah,Otomatik ateşli silah,0,0,,,,,,384654758,2719007599,3898843426,3629778344
1977,5,29,209,Turkey,10,Middle East & North Africa,Istanbul,Istanbul,41.015059,28.940847,,,,,0,1,0,3,Bombalama / Patlama,6,Havaalanları,44,Havalimanı,Yeşilköy Havalimanı,209,Türkiye,28 Mayıs Ermeni Teşkilatı,,Patlayıcılar / Bombalar / Dinamit,16,Bilinmeyen Patlayıcı Türü,Patlayıcı,5,42,,,,,,4101709296,2896335096,3898843426,3629778344
1977,5,29,209,Turkey,10,Middle East & North Africa,Istanbul,Istanbul,41.015059,28.940847,,,,,0,1,0,3,Bombalama / Patlama,19,taşımacılık,100,Tren / Tren Rayları / Araba,Sirkeci Demiryolu İstasyonu,209,Türkiye,28 Mayıs Ermeni Teşkilatı,,Patlayıcılar / Bombalar / Dinamit,16,Bilinmeyen Patlayıcı Türü,Patlayıcı,0,10,,,,,,4101709296,2896335096,3898843426,3629778344
1977,5,30,209,Turkey,10,Middle East & North Africa,Erzincan,Erzincan,39.744732,39.496832,,,,,0,1,0,2,Silahlı saldırı,3,Polis,25,Polis Güvenlik Güçleri / Görevlileri,"Unk, Polis",209,Türkiye,Türk Halk Kurtuluş Ordusu,,Ateşli silahlar,3,tabanca,Tabanca,1,0,,,,,,3974425017,3966343817,3898843426,3629778344
1991,6,13,209,Turkey,10,Middle East & North Africa,Istanbul,Istanbul,41.013517,28.950672,,,,,0,1,0,3,Bombalama / Patlama,1,iş,3,Banka / Ticaret,Galleria Alışveriş Merkezi'nde banka,209,Türkiye,Dev Sol,,Patlayıcılar / Bombalar / Dinamit,16,Bilinmeyen Patlayıcı Türü,Patlayıcı,1,0,,,,,,4101709296,2896335096,3898843426,3629778344
1991,6,13,209,Turkey,10,Middle East & North Africa,Istanbul,Istanbul,41.013517,28.950672,,,,,1,0,0,3,Bombalama / Patlama,1,iş,3,Banka / Ticaret,Banka,209,Türkiye,Dev Sol,,Patlayıcılar / Bombalar / Dinamit,16,Bilinmeyen Patlayıcı Türü,Patlayıcı,0,0,,,,,,4101709296,2896335096,3898843426,3629778344
1991,6,13,209,Turkey,10,Middle East & North Africa,Istanbul,Istanbul,41.013517,28.950672,,,,,1,0,0,3,Bombalama / Patlama,1,iş,3,Banka / Ticaret,Banka,209,Türkiye,Dev Sol,,Patlayıcılar / Bombalar / Dinamit,16,Bilinmeyen Patlayıcı Türü,Patlayıcı,0,0,,,,,,4101709296,2896335096,3898843426,3629778344
1991,6,13,209,Turkey,10,Middle East & North Africa,Istanbul,Istanbul,41.013517,28.950672,,,,,0,0,0,3,Bombalama / Patlama,2,Hükümet (Genel),21,Hükümet Binası / İşletme / Ofis,Maliye bakanlığı,209,Türkiye,Dev Sol,,Patlayıcılar / Bombalar / Dinamit,16,Bilinmeyen Patlayıcı Türü,Patlayıcı,0,0,,,,,,4101709296,2896335096,3898843426,3629778344
1977,5,8,209,Turkey,10,Middle East & North Africa,Mersin,Tarsus,36.927653,34.908114,,,,,0,1,0,3,Bombalama / Patlama,14,Özel Vatandaşlar,82,İşçi Sendikası İlgili,İdealist Assoc Bldg,209,Türkiye,Bilinmeyen,,Patlayıcılar / Bombalar / Dinamit,16,Bilinmeyen Patlayıcı Türü,Patlayıcı,,,,,,,,3692688883,349062445,3898843426,3629778344
1977,5,8,209,Turkey,10,Middle East & North Africa,Mersin,Tarsus,36.927653,34.908114,,,,,1,1,0,3,Bombalama / Patlama,14,Özel Vatandaşlar,82,İşçi Sendikası İlgili,İdealist Assoc Bldg,209,Türkiye,Bilinmeyen,,Patlayıcılar / Bombalar / Dinamit,16,Bilinmeyen Patlayıcı Türü,Patlayıcı,0,0,,,,,,3692688883,349062445,3898843426,3629778344
1977,5,8,209,Turkey,10,Middle East & North Africa,Mersin,Tarsus,36.927653,34.908114,,,,,1,1,0,3,Bombalama / Patlama,14,Özel Vatandaşlar,82,İşçi Sendikası İlgili,İdealist Assoc Bldg,209,Türkiye,Bilinmeyen,,Patlayıcılar / Bombalar / Dinamit,16,Bilinmeyen Patlayıcı Türü,Patlayıcı,0,0,,,,,,3692688883,349062445,3898843426,3629778344
1977,5,8,209,Turkey,10,Middle East & North Africa,Istanbul,Istanbul,41.015059,28.940847,,,,,0,1,0,3,Bombalama / Patlama,14,Özel Vatandaşlar,82,İşçi Sendikası İlgili,İdealist Doç. Dr. Bldg.,209,Türkiye,Bilinmeyen,,Patlayıcılar / Bombalar / Dinamit,16,Bilinmeyen Patlayıcı Türü,Patlayıcı,0,23,,,,,,4101709296,2896335096,3898843426,3629778344
1977,5,5,209,Turkey,10,Middle East & North Africa,Istanbul,Istanbul,41.015059,28.940847,,,,,1,1,0,3,Bombalama / Patlama,1,iş,8,Otel tesisi,Otel,209,Türkiye,Bilinmeyen,,Patlayıcılar / Bombalar / Dinamit,16,Bilinmeyen Patlayıcı Türü,Patlayıcı,0,0,,,,,,4101709296,2896335096,3898843426,3629778344
1977,5,5,209,Turkey,10,Middle East & North Africa,Istanbul,Istanbul,41.015059,28.940847,,,,,0,1,0,3,Bombalama / Patlama,1,iş,8,Otel tesisi,Otel,209,Türkiye,Bilinmeyen,,Patlayıcılar / Bombalar / Dinamit,16,Bilinmeyen Patlayıcı Türü,Patlayıcı,,,,,,,,4101709296,2896335096,3898843426,3629778344
1977,5,5,209,Turkey,10,Middle East & North Africa,Istanbul,Istanbul,41.015059,28.940847,,,,,0,1,0,3,Bombalama / Patlama,1,iş,3,Banka / Ticaret,Banka,209,Türkiye,Bilinmeyen,,Patlayıcılar / Bombalar / Dinamit,16,Bilinmeyen Patlayıcı Türü,Patlayıcı,0,0,,,,,,4101709296,2896335096,3898843426,3629778344
1977,5,6,209,Turkey,10,Middle East & North Africa,Antalya,Antalya,36.885077,30.706351,,,,,0,1,0,3,Bombalama / Patlama,1,iş,3,Banka / Ticaret,Ticaret Bankası,209,Türkiye,Bilinmeyen,,Patlayıcılar / Bombalar / Dinamit,16,Bilinmeyen Patlayıcı Türü,Patlayıcı,0,0,,,,,,3688668482,3070581018,3898843426,3629778344
1977,5,14,209,Turkey,10,Middle East & North Africa,Ankara,Ankara,39.922071,32.853471,,,,,0,1,0,3,Bombalama / Patlama,14,Özel Vatandaşlar,76,Konut / Daire / Konut,Halk Evi,209,Türkiye,Bilinmeyen,,Patlayıcılar / Bombalar / Dinamit,16,Bilinmeyen Patlayıcı Türü,Patlayıcı,,,,,,,,3992424332,3285706324,3898843426,3629778344
1977,5,15,209,Turkey,10,Middle East & North Africa,Ankara,Ankara,39.962373,32.874206,,,,,0,1,0,3,Bombalama / Patlama,14,Özel Vatandaşlar,76,Konut / Daire / Konut,Konut,209,Türkiye,Bilinmeyen,,Patlayıcılar / Bombalar / Dinamit,16,Bilinmeyen Patlayıcı Türü,Patlayıcı,,,,,,,,3992424332,3285706324,3898843426,3629778344
1977,5,15,209,Turkey,10,Middle East & North Africa,Ankara,Kecioren,40.020217,32.830877,,,,,0,1,0,3,Bombalama / Patlama,14,Özel Vatandaşlar,76,Konut / Daire / Konut,Konut,209,Türkiye,Bilinmeyen,,Patlayıcılar / Bombalar / Dinamit,16,Bilinmeyen Patlayıcı Türü,Patlayıcı,0,0,,,,,,40020217,32830877,3898843426,3629778344
1977,5,15,209,Turkey,10,Middle East & North Africa,Ankara,Kecioren,40.020217,32.830877,,,,,1,1,0,3,Bombalama / Patlama,14,Özel Vatandaşlar,76,Konut / Daire / Konut,Konut,209,Türkiye,Bilinmeyen,,Patlayıcılar / Bombalar / Dinamit,16,Bilinmeyen Patlayıcı Türü,Patlayıcı,0,0,,,,,,40020217,32830877,3898843426,3629778344
1977,5,15,209,Turkey,10,Middle East & North Africa,Ankara,Kecioren,40.020217,32.830877,,,,,1,1,0,3,Bombalama / Patlama,14,Özel Vatandaşlar,76,Konut / Daire / Konut,Konut,209,Türkiye,Bilinmeyen,,Patlayıcılar / Bombalar / Dinamit,16,Bilinmeyen Patlayıcı Türü,Patlayıcı,0,0,,,,,,40020217,32830877,3898843426,3629778344
1977,5,17,209,Turkey,10,Middle East & North Africa,Antalya,Antalya,36.885077,30.706351,,,,,0,1,0,3,Bombalama / Patlama,2,Hükümet (Genel),15,Politikacı veya Siyasi Parti Hareketi / Toplantısı / Rallisi,Politikacının Evi,209,Türkiye,Bilinmeyen,,Patlayıcılar / Bombalar / Dinamit,16,Bilinmeyen Patlayıcı Türü,Patlayıcı,0,0,,,,,,3688668482,3070581018,3898843426,3629778344
1977,5,19,209,Turkey,10,Middle East & North Africa,Istanbul,Istanbul,41.015059,28.940847,,,,,0,1,0,3,Bombalama / Patlama,7,Hükümet (Diplomatik),46,Elçilik / Konsolosluk,ABD konsolosluğu,217,Amerika Birleşik Devletleri,Türk Halk Kurtuluş Ordusu,,Patlayıcılar / Bombalar / Dinamit,16,Bilinmeyen Patlayıcı Türü,Patlayıcı,0,0,,,,,,4101709296,2896335096,3898843426,3629778344
2008,11,27,209,Turkey,10,Middle East & North Africa,Hatay,Hatay,36.204751,36.165597,,"11/27/2008: Perşembe günü, iki Kürt İşçi Partisi (PKK) militanı, bir kontrol noktasına gitmeden ve yakındaki dağlara kaçmadan önce yerel bir belediye otopark işçisi rehinesi aldı. İki adamı yakalamak için operasyonlar çok yakında başlatıldı. Saldırı için bildirilen herhangi bir kayıp veya sorumluluk iddiası yoktu ve rehinenin durumu bilinmemektedir.",2,Diğer Suç Tipi,0,1,0,6,Rehin Alma (Kaçırma),14,Özel Vatandaşlar,77,İşçi (Genel) / Meslek Tanımlanmış,Hedef bir otopark görevlisiydi.,209,Türkiye,Kürdistan İşçi Partisi (PKK),,Bilinmeyen,,,Saldırıda silah kullanılıp kullanılmadığı bilinmiyor.,0,0,,,"Associated Press Worldstream, """"Türkiye: Kürt İsyancılar 2 Polisi Öldürüyor"""", Lexis Nexis, Associated Press Worldstream, 27 Kasım 2008.","Dünya Times, """"İki Türk Polisi, Checkpoint At Öldü"""", Times, 27 Kasım 2008.",,3620429763,36165597,3898843426,3629778344
